id	title	description	coding
new-york-magazine	Will It Be Mamdani or Cuomo? Election Night Live Updates.	Tonight’s the night. We’ll soon know whether the next mayor of New York will be Zohran Mamdani or Andrew Cuomo. Here are the latest results and updates, along with analysis and commentary, as Election Night plays out.	
new-york-magazine	Six Things to Know Now That It’s Election Day	When we may know the winner, what the turnout means so far, and some other things to think about now that mayoral race between Zohran Mamdani and Andrew Cuomo is about to end.	
new-york-magazine	What Did the 2025 Election Mean?	There’s a lot of excitement following Zohran Mamdani’s and Democrats’ big victories. There are a lot of takes, too. Here are some of the most interesting ones.	
usa-today	Democratic socialist Zohran Mamdani shoots to stardom ‘like a young Obama'	The overnight sensation leading NYC polls has a lot in common with another telegenic young politician who skyrocketed to fame.	
new-york-magazine	What the Polls Got Right and Wrong in the 2025 Elections	In the scattered elections of 2025, polls underestimated the Democratic vote in New Jersey and Virginia and missed a Republican collapse in New York City — though they did predict Zohran Mamdani’s election as mayor.	
new-york-magazine	Eric Adams Is Endorsing ‘Snake and Liar’ Cuomo for Mayor	Soon-to-be former mayor Eric Adams and former governor who wants to be mayor Andrew Cuomo are making nice in the hopes of stopping Zohran Mamdani. It’s not clear if Adams will also say Cuomo is no longer ‘a snake and a liar.’	
usa-today	ICE raids. US-China talks. Zohran Mamdani. Takeaways from Trump's '60 Minutes' interview.	"President Donald Trump said immigration officials ""haven't gone far enough"" despite criticism, and that China won't attack Taiwan."	
new-york-magazine	ICE Wants NYPD Cops Who Are Mad About Mamdani	The agency put out a new recruitment ad that tries to promote and capitalize on postelection angst within the NYPD.	
new-york-magazine	Cuomo Is Racking Up Weird Last-Minute Endorsements	In the final days of the mayoral race, former governor Andrew Cuomo has been racking up quasi-endorsements from Donald Trump, Elon Musk, and some self-professed foes.	
new-york-magazine	A Very Close Look at How Mamdani Carried the City	A conversation with voting data savant Michael Lange about where Mamdani and Cuomo dominated and what surprised him in the results.	
new-york-magazine	A Mayor for a New Age	Mamdani’s win is astonishing and important. Next, he rises to the massive challenges of governing New York City, writes columnist Ross Barkan.	
new-york-magazine	Why Almost All Signs Point to a Mamdani Victory	A long talk with political analyst Michael Lange about what we’ve learned from the massive New York City early vote, the final phase of the campaign, and why he’s as confident as ever about Mamdani claiming a big victory.	
usa-today	Zohran Mamdani's bold ideas won't fix all of New York, but they're why he'll win | Opinion	Zohran Mamdani isn't going to change the city as much as fearmongering centrist Democrats and Republicans say he will.	
nbc-news	Zohran Mamdani, Bernie Sanders and Alexandria Ocasio-Cortez slam Trump at raucous rally	New York City mayoral hopeful Zohran Mamdani and two of his most prominent backers, Sen.	
nbc-news	Zohran Mamdani wins the New York mayoral race	Zohran Mamdani has won New York’s mayoral race, NBC News projects, after the 34-year-old democratic socialist energized progressives in the city and across the country while generating intense backlash from President Donald Trump and Republicans, as well as s…	
nbc-news	Hakeem Jeffries endorses Zohran Mamdani for New York City mayor	House Minority Leader Hakeem Jeffries on Friday endorsed the Democratic nominee in the New York City mayoral race, Zohran Mamdani	
nbc-news	Inside Zohran Mamdani’s private influencer briefing	Zohran Mamdani’s rapid rise in New York City has gone hand in hand with his savvy social media presence and easy navigation of the universe of influential podcasters, YouTubers and TikTokers	
nbc-news	Trump says Jewish people who support Zohran Mamdani for New York City mayor are 'stupid'	"President Donald Trump said Tuesday that any Jewish person who votes for Assemblyman Zohran Mamdani, the Democratic nominee for New York City mayor, is ""stupid.""“Any Jewish person that votes for Zohran Mamdani, a proven and self professed JEW HATER, is a stup…"	
nbc-news	The GOP's move to take Mamdani national: From the Politics Desk	Republicans are increasingly eager to elevate New York City mayoral front-runner Zohran Mamdani ahead of next year's midterm elections.	
nbc-news	Republicans work to make Zohran Mamdani the face of the Democratic Party	Republicans are working to tie Zohran Mamdani, the Democratic socialist running for New York mayor, to the entire Democratic Party ahead of the midterm elections next year.	
nbc-news	Trump endorses Andrew Cuomo on eve of New York mayoral election: 'You really have no choice'	The president endorsed Cuomo, who is running as an independent against Democratic nominee Zohran Mamdani, instead of Republican candidate Curtis Sliwa.	
nbc-news	Zohran Mamdani decries 'racist, baseless attacks' in an emotional speech about Islamophobia in New York City	"One day before early voting begins in the New York mayoral race, Democratic nominee Zohran Mamdani condemned the “racist, baseless” attacks he’s faced in recent days, saying the attacks exemplify the islamophobia Muslims all over New York face every day.""I ha…"	
nbc-news	Zohran Mamdani and Andrew Cuomo trade insults in final NYC mayoral debate	Zohran Mamdani and Andrew Cuomo clashed Wednesday in a final New York City mayoral debate that put on full display their personal animosity and their array of disagreements on both city and national issues	
nbc-news	Zohran Mamdani's rise shines a brighter spotlight on democratic socialists	Mamdani’s surge past former Gov. Andrew Cuomo in June’s Democratic primary for New York City mayor didn’t just put the 34-year-old state assemblyman on the political map. It also shined a brighter spotlight on the Democratic Socialists of America, or DSA.	
nbc-news	Cuomo says 'that's another problem' when radio host says Mamdani would cheer a terror attack	"Former New York Gov. Andrew Cuomo appeared to laugh briefly and agree with a radio host who said during a Thursday interview that Zohran Mamdani would be ""cheering"" if ""another 9/11"" happened on his watch."	
nbc-news	Zohran Mamdani takes on governing as the left and right fight to define him	Zohran Mamdani’s rapid rise from outer-borough state assemblyman to shock Democratic mayoral nominee was already one of the biggest political stories in years in New York City	
nbc-news	Pro-Andrew Cuomo super PAC depicts Zohran Mamdani in front of Twin Towers attack in late ad	A super PAC supporting former New York Gov.	
nbc-news	Mamdani vows New York will lead opposition to Trump in a fiery speech	"In his first speech as the next mayor of New York, Zohran Mamdani made clear he and his city are coming for President Donald Trump.""If anyone can show a nation betrayed by Donald Trump how to defeat him, it is the city that gave rise to him,"" Mamdani said at …"	
nbc-news	Views of capitalism slip, but socialism is still unpopular even as Mamdani gains prominence	The share of registered voters with positive views of capitalism has dropped under 50% for the first time in seven years of NBC News polling on the issue — a shift that comes as some democratic socialists, like New York mayoral hopeful Zohran Mamdani, gain pr…	
nbc-news	Newspaper removes interview with Bill de Blasio after former NYC mayor says the quotes were 'fabricated'	"A British newspaper has removed an article that included quotes attributed to former New York City Mayor Bill de Blasio criticizing Democratic mayoral nominee Zohran Mamdani after de Blasio said the quotes were fabricated.""The story in the Times of London is …"	
usa-today	Mamdani’s plan to kill gifted education won't fix inequality. It will deepen it. | Opinion	It is no longer enough to give equal opportunities to every student, as the 14th Amendment to the U.S. Constitution requires.	
nbc-news	The perfect storm that will raise ACA costs and Mamdani's Trump strategy: Morning Rundown	What to know about Affordable Care Act open enrollment and its rising costs.	
the-atlantic	The Mafia Style in American Politics	Trump is saying, essentially, If you don’t want to get hurt, you’ll do what I say.	
business-insider	Zohran Mamdani's most popular policy proposal is raising taxes on millionaires and corporations, new poll finds	Mamdani's most popular proposal, according to the poll, is raising taxes on millionaires and corporations.	
gothamist	Mayor-elect Zohran Mamdani picks Bill de Blasio veteran for top deputy	"Mayor-elect Zohran Mamdani speaks at a press conference at the Unisphere in Queens on Nov. 5, 2025.
 

He named Dean Fuleihan as first deputy and Elle Bisgaard-Church as chief of staff. [ more › ]"	
gothamist	Mayor Adams aims to save Elizabeth Street Garden by making it official NYC park	The Elizabeth Street Garden is currently managed by the Department of Citywide Administrative Services. By transferring it to the parks department, incoming Mayor Zohran Mamdani would need approval from the state legislature to make good on a long-planned hou…	
cbc-news	Why Trump’s battle with U.S. mayors might hurt everyone, even him	New York City mayor-elect Zohran Mamdani is another Democratic mayor in an acrimonious relationship with U.S. President Donald Trump. But observers say these relationships matter and can impact both those mayors' cities and Trump's political ambitions.	
nypost	Smirking Mamdani’s scorn for business will not help NYC prosper	“Tax the rich. Billionaire tears not included,” Sen. Liz Warren smugly captioned a photo of her sitdown with Mayor-elect Zohran Mamdani and Lina Khan.	
fox-news	Meet the socialist Mamdani-style mayor just elected to run West Coast's 5th largest city	Seattle elects socialist mayor Katie Wilson, defeating incumbent Bruce Harrell in a tight race. Wilson has been compared to NYC's Zohran Mamdani for progressive policies.	
fox-news	Zohran Mamdani tells 1M social media followers to boycott Starbucks amid ongoing worker strike	A major Starbucks union strike on Thursday coincided with the chain's popular Red Cup Day as NYC's incoming mayor Zohran Mamdani backs a worker boycott.	
fox-news	Socialist wave goes coast-to-coast as historic wins shake up the 2025 mayoral elections	The Democratic Socialists of America celebrated their biggest ballot victory yet as Zohran Mamdani won in New York City, while socialist Katie Wilson was elected to lead Seattle.	
abc-news	Will the rich leave New York City after Mamdani takes office? Probably not, experts say	Will the rich leave New York City after Mamdani takes office? Probably not, experts saygo.com	
